,bill_tot,ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,Target
22355,4924.0,22356,20000.0,2,2,1,7,1,-1,-1,-1,-1,-1,4540.0,883.0,470.0,240.0,0.0,0.0,0
22356,314785.0,22357,210000.0,2,2,2,7,0,0,0,0,0,0,3000.0,5000.0,5000.0,5000.0,4500.0,5000.0,0
22357,16320.0,22358,400000.0,2,2,2,7,-2,-2,-2,-2,-2,-2,626.0,118.0,10349.0,2817.0,2410.0,10715.0,0
22358,0.0,22359,230000.0,2,2,1,7,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0
22359,105578.0,22360,200000.0,2,1,2,7,-2,-2,-2,-2,-2,-2,14329.0,44452.0,9355.0,11156.0,17725.0,9289.0,0
22360,66250.0,22361,180000.0,2,2,2,7,-2,-2,-2,-2,-2,-2,2813.0,12937.0,50500.0,0.0,0.0,0.0,0
22361,188156.0,22362,200000.0,2,2,1,7,0,0,2,0,0,0,3000.0,1500.0,2547.0,2500.0,2500.0,3500.0,0
22362,198387.0,22363,50000.0,2,2,2,8,0,0,0,0,0,0,2007.0,1351.0,1561.0,628.0,775.0,1602.0,0
22363,5406.0,22364,290000.0,2,1,2,8,-1,-1,0,0,0,0,569.0,1000.0,1000.0,200.0,265.0,500.0,0
22364,440375.0,22365,100000.0,2,2,1,7,0,0,0,0,0,0,2745.0,2939.0,3500.0,3000.0,1989.0,1987.0,0
22365,97996.0,22366,150000.0,2,2,2,7,0,0,0,2,2,2,5000.0,3000.0,0.0,3800.0,800.0,0.0,1
22366,19124.0,22367,20000.0,2,2,2,7,-1,-1,-1,-1,-1,0,925.0,4033.0,1136.0,2147.0,407.0,700.0,0
22367,27612.0,22368,200000.0,2,1,1,7,0,0,-1,-1,-2,-2,2000.0,1513.0,0.0,0.0,0.0,0.0,0
22368,326023.0,22369,80000.0,2,2,2,7,0,0,0,0,0,0,3010.0,3061.0,2000.0,1000.0,3860.0,0.0,0
22369,424980.0,22370,290000.0,2,1,2,7,0,0,0,0,0,0,8000.0,10000.0,5005.0,8000.0,15000.0,10000.0,0
22370,756724.0,22371,200000.0,2,2,1,7,0,0,0,0,0,0,4874.0,6690.0,7000.0,4500.0,5000.0,4682.0,0
22371,4403.0,22372,150000.0,2,2,2,7,-1,-1,-1,-1,-1,-1,598.0,1062.0,0.0,1810.0,0.0,3163.0,0
22372,385079.0,22373,180000.0,2,1,2,8,0,0,0,0,0,0,10006.0,8000.0,1610.0,10000.0,1333.0,8818.0,0
22373,1285792.0,22374,420000.0,2,2,1,7,0,0,0,0,0,0,18546.0,8931.0,4940.0,1796.0,3100.0,133131.0,0
22374,81329.0,22375,30000.0,2,3,1,7,0,0,2,2,2,2,3200.0,0.0,2905.0,0.0,1386.0,0.0,1
22375,10804.0,22376,230000.0,2,1,2,7,-1,-1,2,-1,-1,0,2010.0,0.0,5908.0,283.0,133.0,0.0,0
22376,45132.0,22377,60000.0,2,2,2,8,1,2,2,2,2,2,2410.0,1131.0,0.0,886.0,0.0,332.0,0
22377,269398.0,22378,220000.0,2,2,2,7,0,0,0,0,0,0,5012.0,2500.0,2000.0,2000.0,3000.0,3000.0,0
22378,1021045.0,22379,240000.0,2,1,2,7,0,0,0,0,0,0,5510.0,6000.0,8808.0,6006.0,6000.0,6000.0,0
22379,3258.0,22380,140000.0,2,2,2,7,-2,-2,-2,-2,-2,-2,518.0,518.0,518.0,518.0,668.0,518.0,0
22380,73660.0,22381,200000.0,2,1,2,7,-2,-2,-2,-2,-2,-2,11002.0,517.0,11214.0,19116.0,24949.0,10904.0,0
22381,11247.0,22382,410000.0,2,1,2,7,-2,-2,-2,-2,-2,-2,8417.0,0.0,2830.0,0.0,0.0,500.0,0
22382,316185.0,22383,140000.0,2,2,1,6,0,0,0,0,0,0,2710.0,2760.0,3386.0,2000.0,2082.0,2000.0,0
22383,466379.0,22384,80000.0,2,2,2,7,0,0,0,0,0,0,13000.0,6000.0,5122.0,5012.0,13000.0,18000.0,0
22384,1317118.0,22385,340000.0,2,2,2,7,0,0,0,0,0,0,8730.0,9680.0,8613.0,6101.0,5725.0,5524.0,0
22385,15057.0,22386,140000.0,2,1,2,7,-1,-1,-2,-1,-1,-1,0.0,0.0,6560.0,3617.0,0.0,2770.0,1
22386,972809.0,22387,170000.0,2,1,2,7,2,2,2,2,2,2,6800.0,6500.0,0.0,13000.0,5500.0,1000.0,1
22387,995503.0,22388,290000.0,2,1,2,7,0,0,0,0,0,-1,10784.0,10295.0,2082.0,4724.0,230000.0,10000.0,0
22388,21482.0,22389,360000.0,2,2,2,7,0,-1,-1,-1,-2,-2,5964.0,1340.0,1650.0,4350.0,4792.0,40682.0,0
22389,151962.0,22390,310000.0,2,1,1,7,0,-1,0,0,0,0,26943.0,5000.0,6000.0,93000.0,3000.0,5000.0,1
22390,65893.0,22391,500000.0,2,2,2,7,-1,-1,-1,-1,0,0,5637.0,972.0,16671.0,5749.0,7376.0,10723.0,0
22391,1313937.0,22392,250000.0,2,1,2,6,2,0,0,0,0,2,7991.0,9000.0,8000.0,16000.0,2000.0,6200.0,1
22392,115621.0,22393,500000.0,2,1,2,6,-2,-2,-2,-2,-2,-2,263.0,8050.0,8234.0,835.0,87878.0,5000.0,0
22393,361967.0,22394,80000.0,2,2,1,6,0,0,0,0,0,0,3113.0,2627.0,1850.0,1870.0,1773.0,1800.0,0
22394,118389.0,22395,180000.0,2,2,2,7,0,0,0,0,0,0,1541.0,1500.0,4911.0,10355.0,10902.0,3500.0,0
22395,218720.0,22396,320000.0,2,1,2,7,0,0,0,0,0,0,2868.0,1681.0,1693.0,1000.0,1077.0,1336.0,0
22396,651363.0,22397,130000.0,2,2,1,7,0,0,0,0,0,-1,4000.0,4000.0,6500.0,5400.0,124582.0,10000.0,0
22397,2372.0,22398,250000.0,2,3,2,7,-1,-1,-1,-1,-1,-1,82.0,82.0,82.0,82.0,82.0,4099.0,0
22398,299192.0,22399,380000.0,2,1,2,8,-1,0,0,0,0,0,3250.0,6200.0,5000.0,1543.0,1776.0,1483.0,0
22399,24635.0,22400,200000.0,2,1,2,8,0,0,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0
22400,1238375.0,22401,260000.0,2,5,1,7,0,0,0,0,0,0,8006.0,7550.0,8080.0,4645.0,5047.0,4528.0,0
22401,864022.0,22402,150000.0,2,2,2,7,2,2,2,2,2,2,3500.0,13000.0,5200.0,5300.0,400.0,5000.0,1
22402,-29364.0,22403,100000.0,2,1,2,7,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0
22403,433796.0,22404,180000.0,2,2,1,7,0,0,0,0,0,0,3200.0,2500.0,3000.0,2500.0,3000.0,5000.0,0
22404,635657.0,22405,150000.0,2,1,2,8,0,0,0,0,0,0,4486.0,4235.0,3161.0,2647.0,2669.0,2669.0,0
22405,732001.0,22406,230000.0,2,2,2,8,0,0,0,0,0,0,10000.0,10000.0,4000.0,3000.0,5000.0,5000.0,0
22406,213133.0,22407,160000.0,2,2,2,7,0,0,0,0,0,0,4002.0,5390.0,6000.0,5000.0,5000.0,4000.0,0
22407,261861.0,22408,360000.0,2,2,1,7,0,0,0,0,0,0,20000.0,5000.0,5000.0,5000.0,5000.0,3000.0,0
22408,751995.0,22409,150000.0,2,3,1,7,0,0,0,0,0,0,5125.0,10104.0,10017.0,4000.0,15000.0,8000.0,0
22409,0.0,22410,360000.0,2,1,1,6,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,1
22410,41926.0,22411,10000.0,2,2,2,6,-1,-1,-1,-1,0,0,6495.0,5794.0,9585.0,7580.0,152.0,390.0,0
22411,107493.0,22412,20000.0,2,2,2,6,0,0,0,0,0,0,1579.0,1602.0,1308.0,677.0,692.0,1577.0,1
22412,177199.0,22413,50000.0,2,2,1,6,0,0,0,0,0,0,2000.0,2000.0,2000.0,2000.0,1000.0,1000.0,0
22413,163134.0,22414,50000.0,2,2,2,6,1,2,0,0,0,0,0.0,1481.0,1416.0,967.0,1156.0,1000.0,0
22414,309396.0,22415,60000.0,2,2,1,6,1,2,2,2,2,2,0.0,4763.0,2000.0,0.0,5000.0,2000.0,1
22415,79586.0,22416,20000.0,2,3,2,6,2,2,2,2,0,0,2000.0,902.0,500.0,500.0,1000.0,700.0,0
22416,663174.0,22417,130000.0,2,2,2,5,2,2,2,0,0,2,5500.0,0.0,5399.0,8000.0,5000.0,0.0,0
22417,223104.0,22418,50000.0,2,3,2,6,0,0,0,0,0,0,2002.0,4228.0,1603.0,900.0,700.0,810.0,0
22418,287843.0,22419,350000.0,2,2,1,6,0,0,0,0,0,0,10000.0,9000.0,10000.0,30000.0,9000.0,1800.0,0
22419,267638.0,22420,210000.0,2,2,1,5,0,0,0,0,0,0,1520.0,1856.0,1564.0,1468.0,3000.0,2000.0,0
22420,52291.0,22421,10000.0,2,2,2,8,0,0,0,0,2,0,1117.0,1302.0,1566.0,0.0,429.0,182.0,0
22421,115000.0,22422,20000.0,2,2,1,6,1,2,2,2,0,0,0.0,3700.0,0.0,1000.0,2000.0,710.0,0
22422,414149.0,22423,80000.0,2,1,1,6,0,0,0,0,0,0,3000.0,3000.0,3109.0,3000.0,3000.0,3000.0,0
22423,511441.0,22424,110000.0,2,2,2,6,0,0,0,0,0,0,3200.0,4521.0,20000.0,2710.0,2800.0,2700.0,1
22424,1298.0,22425,180000.0,2,1,2,5,-2,-2,-2,-2,-2,-2,0.0,1040.0,258.0,0.0,0.0,0.0,0
22425,4237.0,22426,360000.0,2,3,2,6,-1,-1,-1,-1,-1,-1,0.0,740.0,871.0,1980.0,0.0,0.0,0
22426,129658.0,22427,250000.0,2,2,1,6,-1,-1,-1,-1,-1,-1,0.0,242.0,28932.0,0.0,100000.0,0.0,0
22427,26345.0,22428,180000.0,2,2,1,6,0,-1,-1,-1,-1,-2,5589.0,4312.0,2490.0,0.0,0.0,150.0,0
22428,408360.0,22429,190000.0,2,2,2,6,0,0,0,0,0,0,3054.0,3529.0,3000.0,2600.0,4000.0,3000.0,0
22429,110724.0,22430,150000.0,2,1,2,6,-1,2,2,2,2,2,0.0,15600.0,0.0,758.0,0.0,2580.0,0
22430,243474.0,22431,90000.0,2,2,1,6,0,0,0,2,2,2,2000.0,4000.0,1500.0,1500.0,2000.0,2000.0,0
22431,130234.0,22432,230000.0,2,1,2,5,-1,-1,-1,-1,-1,0,2906.0,23820.0,78287.0,35890.0,11000.0,10180.0,0
22432,0.0,22433,120000.0,2,3,1,4,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0
22433,661628.0,22434,100000.0,2,3,1,6,2,0,0,2,0,0,5220.0,16608.0,0.0,4233.0,9200.0,21000.0,1
22434,128018.0,22435,60000.0,2,3,2,4,0,0,0,0,0,0,1413.0,1500.0,1173.0,532.0,597.0,469.0,0
22435,1615460.0,22436,360000.0,2,1,2,5,0,0,0,2,0,0,9300.0,14200.0,9200.0,10000.0,10403.0,11900.0,0
22436,1656069.0,22437,310000.0,2,2,1,5,0,0,0,0,0,0,12000.0,12000.0,8500.0,10000.0,9000.0,8500.0,0
22437,78580.0,22438,280000.0,2,2,2,6,-1,-1,-1,-1,-1,-1,13214.0,13466.0,12619.0,13985.0,12603.0,16921.0,0
22438,36889.0,22439,30000.0,2,3,2,5,2,2,2,2,2,-1,0.0,2500.0,0.0,0.0,1290.0,930.0,0
22439,516473.0,22440,260000.0,2,2,1,5,0,0,0,0,0,0,2984.0,3100.0,3200.0,3172.0,3473.0,6994.0,0
22440,-685.0,22441,180000.0,2,2,1,6,-1,-1,-1,-2,-2,-2,23.0,3.0,0.0,2000.0,0.0,150.0,0
22441,1497456.0,22442,330000.0,2,2,2,6,0,0,0,0,0,0,10037.0,10109.0,10053.0,10014.0,9001.0,9001.0,0
22442,149556.0,22443,400000.0,2,3,1,4,-1,-1,2,0,0,-1,60064.0,42.0,1202.0,9.0,6813.0,4682.0,1
22443,489203.0,22444,90000.0,2,2,1,6,0,0,2,0,0,0,8600.0,0.0,4100.0,5000.0,5000.0,5000.0,0
22444,0.0,22445,200000.0,2,1,2,6,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,1
22445,67853.0,22446,280000.0,2,3,2,5,-1,-1,-1,-1,0,0,4041.0,16830.0,19862.0,12098.0,19.0,7428.0,0
22446,5240.0,22447,350000.0,2,1,1,6,-2,-2,-2,-2,-2,-2,0.0,4100.0,0.0,0.0,0.0,0.0,0
22447,219105.0,22448,50000.0,2,2,1,5,0,0,0,0,0,0,2083.0,1840.0,31000.0,977.0,2003.0,1214.0,0
22448,53437.0,22449,50000.0,2,2,2,4,-1,-1,-1,-1,0,0,390.0,390.0,18015.0,400.0,342.0,3334.0,0
22449,76934.0,22450,120000.0,2,2,1,5,-1,-1,-1,-1,0,0,0.0,28466.0,21455.0,0.0,0.0,200.0,0
22450,90340.0,22451,80000.0,2,2,2,5,0,0,0,0,0,0,3000.0,2000.0,1000.0,2000.0,2000.0,2000.0,0
22451,323113.0,22452,90000.0,2,2,3,6,0,0,0,0,0,0,55000.0,5023.0,5030.0,11000.0,9765.0,10000.0,0
22452,215902.0,22453,50000.0,2,2,3,4,0,0,0,0,0,0,1800.0,2122.0,1600.0,1000.0,1000.0,1000.0,0
22453,845216.0,22454,180000.0,2,1,1,4,0,0,0,2,0,0,6102.0,23200.0,0.0,5295.0,26550.0,6045.0,0
22454,1211736.0,22455,200000.0,2,3,1,7,0,0,0,0,0,0,7000.0,7000.0,7000.0,7000.0,7000.0,7000.0,0
22455,599197.0,22456,420000.0,2,2,1,7,0,0,0,0,0,0,4153.0,4031.0,3040.0,3026.0,3017.0,3079.0,0
22456,162861.0,22457,270000.0,2,2,1,7,-1,-1,0,0,0,0,14305.0,43000.0,1740.0,16045.0,2000.0,5000.0,0
22457,196352.0,22458,50000.0,2,3,1,3,0,0,0,0,0,0,3005.0,2000.0,2000.0,2000.0,1000.0,2000.0,0
22458,154870.0,22459,30000.0,2,1,1,5,0,0,0,0,0,0,1450.0,1560.0,1350.0,1000.0,801.0,1000.0,0
22459,100424.0,22460,170000.0,2,2,1,6,2,2,2,2,2,2,0.0,2500.0,1500.0,0.0,1500.0,1000.0,0
22460,106556.0,22461,170000.0,2,2,1,5,0,0,0,0,-2,-2,1985.0,1000.0,16000.0,16000.0,16000.0,24288.0,0
22461,628029.0,22462,150000.0,2,6,2,5,0,0,0,0,0,-2,160812.0,3173.0,3749.0,0.0,0.0,0.0,1
22462,108990.0,22463,20000.0,2,2,2,5,1,4,3,2,0,0,0.0,0.0,0.0,448.0,380.0,345.0,0
22463,436890.0,22464,120000.0,2,2,1,5,0,0,0,0,0,0,6020.0,3900.0,1700.0,1500.0,1400.0,1400.0,0
22464,119406.0,22465,50000.0,2,2,1,5,2,2,2,2,2,0,3828.0,2000.0,600.0,0.0,637.0,700.0,1
22465,1130621.0,22466,500000.0,2,3,2,4,0,0,0,0,0,0,20077.0,20972.0,5045.0,100055.0,10018.0,10197.0,0
22466,43525.0,22467,40000.0,2,2,1,6,2,2,2,2,0,0,3147.0,1172.0,0.0,500.0,1015.0,1000.0,1
22467,19701.0,22468,70000.0,2,2,1,4,-1,-1,-1,-1,0,-1,1930.0,6384.0,4292.0,0.0,930.0,1422.0,0
22468,163305.0,22469,30000.0,2,2,1,4,0,0,0,0,0,0,1814.0,1459.0,1373.0,871.0,890.0,1375.0,1
22469,66431.0,22470,70000.0,2,3,1,4,1,2,0,0,0,0,0.0,1500.0,1200.0,1000.0,1000.0,500.0,1
22470,108271.0,22471,20000.0,2,3,1,3,0,0,0,0,0,0,2100.0,1700.0,3500.0,2000.0,1000.0,1000.0,1
22471,6071.0,22472,140000.0,2,3,1,4,-1,-1,-1,-1,-1,-1,381.0,2290.0,437.0,1320.0,300.0,0.0,0
22472,723147.0,22473,200000.0,2,2,1,5,3,2,2,2,2,0,0.0,6216.0,10000.0,0.0,5000.0,4552.0,1
22473,217096.0,22474,90000.0,2,3,1,5,0,0,0,0,0,0,1562.0,1832.0,1600.0,1000.0,1000.0,0.0,0
22474,6213.0,22475,30000.0,2,3,2,4,1,2,2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0
22475,14395.0,22476,260000.0,2,2,1,5,-2,-2,-2,-2,-2,-2,1365.0,717.0,717.0,2325.0,1117.0,891.0,0
22476,91682.0,22477,100000.0,2,2,1,6,1,-2,-1,0,0,0,0.0,19928.0,4000.0,1100.0,1100.0,1400.0,0
22477,2466.0,22478,150000.0,2,5,2,6,1,-2,-2,-2,-1,-1,0.0,0.0,0.0,1966.0,500.0,754.0,0
22478,157231.0,22479,50000.0,2,3,2,4,2,0,0,2,2,2,1500.0,3500.0,0.0,2300.0,0.0,1500.0,1
22479,3388.0,22480,200000.0,2,2,1,7,-1,2,-1,2,2,-1,0.0,206.0,0.0,0.0,880.0,440.0,0
22480,136858.0,22481,480000.0,2,1,2,6,-1,-1,-1,0,-1,-1,3495.0,8037.0,4523.0,4462.0,96665.0,6865.0,0
22481,12413.0,22482,150000.0,2,4,1,6,-2,-2,-2,-2,-2,-2,5279.0,0.0,0.0,0.0,0.0,0.0,0
22482,27441.0,22483,80000.0,2,1,1,5,-1,-1,-1,-1,-1,-1,6259.0,1393.0,1627.0,5189.0,10747.0,4412.0,0
22483,127007.0,22484,310000.0,2,3,1,5,-1,0,0,0,0,0,3000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0
22484,27848.0,22485,200000.0,2,3,1,4,-1,-1,-1,-1,-1,-1,1261.0,8187.0,1261.0,1261.0,1261.0,1261.0,0
22485,82445.0,22486,20000.0,2,2,1,4,0,0,0,0,0,0,1205.0,1535.0,1242.0,531.0,549.0,552.0,0
22486,473734.0,22487,480000.0,2,3,1,5,0,0,0,0,0,0,35176.0,45000.0,12022.0,14000.0,14000.0,10000.0,0
22487,14632.0,22488,200000.0,2,2,2,6,0,0,0,-1,-1,-1,2000.0,0.0,2412.0,1396.0,0.0,396.0,0
22488,8530.0,22489,20000.0,2,3,1,4,-1,0,0,0,-1,-1,1071.0,1000.0,0.0,1740.0,0.0,0.0,0
22489,6913.0,22490,300000.0,2,1,2,7,-1,-1,-1,-1,0,0,200.0,208.0,2610.0,0.0,0.0,0.0,0
22490,0.0,22491,230000.0,2,2,1,6,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0
22491,44951.0,22492,50000.0,2,2,1,6,0,0,0,0,0,0,1121.0,1168.0,1075.0,218.0,1100.0,0.0,1
22492,194790.0,22493,50000.0,2,3,1,5,0,0,0,0,0,0,2067.0,3000.0,1171.0,2000.0,2000.0,2500.0,0
22493,561902.0,22494,110000.0,2,3,1,5,0,0,0,0,0,0,4058.0,4913.0,3000.0,3000.0,3000.0,3100.0,0
22494,110010.0,22495,70000.0,2,3,1,3,2,2,2,0,0,0,4500.0,0.0,2000.0,1000.0,2000.0,691.0,1
22495,63646.0,22496,50000.0,2,3,3,4,-2,-1,0,0,0,0,7084.0,1000.0,19286.0,664.0,689.0,761.0,0
22496,169181.0,22497,50000.0,2,3,1,7,0,0,0,0,0,0,1868.0,2300.0,1239.0,600.0,600.0,600.0,1
22497,907982.0,22498,440000.0,2,2,1,4,0,0,0,0,0,0,7700.0,8610.0,6907.0,3727.0,3800.0,4001.0,0
22498,1242.0,22499,150000.0,2,2,2,5,-1,-1,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0
22499,573897.0,22500,420000.0,2,2,1,6,0,0,0,-1,0,0,7022.0,1846.0,163862.0,6000.0,6000.0,6000.0,0
22500,19637.0,22501,180000.0,2,2,1,6,-1,-1,-1,-1,-1,-1,0.0,1112.0,10383.0,1980.0,2672.0,2197.0,0
22501,250585.0,22502,230000.0,2,1,2,6,0,0,0,0,0,0,2000.0,2000.0,2000.0,1800.0,2600.0,2000.0,0
22502,115642.0,22503,50000.0,2,2,2,4,0,0,2,3,2,0,3155.0,2500.0,0.0,0.0,707.0,713.0,1
22503,1371107.0,22504,260000.0,2,2,2,7,0,0,0,0,0,0,10000.0,9014.0,11002.0,7503.0,7502.0,7500.0,1
22504,76817.0,22505,260000.0,2,2,2,6,-1,-1,-1,-1,-1,0,13000.0,29022.0,7500.0,27769.0,12000.0,6200.0,1
22505,3072.0,22506,310000.0,2,1,1,6,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,343.0,410.0,1
22506,269200.0,22507,60000.0,2,2,1,6,2,2,2,2,2,2,2500.0,2100.0,1800.0,1800.0,1800.0,2000.0,1
22507,78747.0,22508,120000.0,2,2,2,5,-1,-1,-1,-1,-1,-1,3613.0,3818.0,18564.0,20988.0,0.0,0.0,0
22508,80400.0,22509,400000.0,2,2,1,5,0,0,0,0,0,0,2000.0,2002.0,2000.0,2000.0,3000.0,5000.0,0
22509,27003.0,22510,80000.0,2,3,1,4,-2,-2,-2,-2,-2,-2,23699.0,22670.0,0.0,0.0,0.0,0.0,0
22510,206640.0,22511,60000.0,2,2,1,5,0,0,0,0,0,0,2000.0,2000.0,2000.0,2000.0,1500.0,2000.0,0
22511,845498.0,22512,160000.0,2,2,1,5,0,0,0,2,0,0,6574.0,12121.0,0.0,5100.0,10251.0,5205.0,0
22512,1104210.0,22513,220000.0,2,2,1,6,0,0,0,0,0,0,8200.0,8000.0,6108.0,7000.0,7743.0,7700.0,0
22513,28544.0,22514,300000.0,2,2,1,4,0,0,-1,0,-1,0,3000.0,3000.0,2500.0,2367.0,5000.0,3000.0,0
22514,559407.0,22515,100000.0,2,2,2,7,0,0,0,0,0,0,3481.0,6006.0,3246.0,2994.0,2903.0,2849.0,0
22515,278970.0,22516,60000.0,2,2,1,6,0,0,0,0,0,0,1940.0,2019.0,2236.0,1351.0,1326.0,1454.0,0
22516,434691.0,22517,80000.0,2,2,1,4,0,0,0,0,0,0,10000.0,9000.0,9000.0,9000.0,9000.0,9500.0,0
22517,21241.0,22518,10000.0,2,3,2,4,-1,-1,-1,0,0,-2,2006.0,5805.0,4013.0,4217.0,4.0,12700.0,0
22518,106323.0,22519,30000.0,2,3,3,5,-1,-1,-1,-1,-1,-1,11158.0,18245.0,9714.0,28112.0,9207.0,14379.0,0
22519,73577.0,22520,500000.0,2,1,1,6,-2,-2,-2,-2,-2,-2,10786.0,12390.0,12692.0,8016.0,20514.0,16625.0,0
22520,7489.0,22521,40000.0,2,3,1,5,1,-1,2,2,2,-2,3383.0,2000.0,0.0,0.0,0.0,431.0,1
22521,85048.0,22522,300000.0,2,2,2,6,0,0,-1,-1,0,-1,1006.0,350.0,5107.0,0.0,3028.0,60.0,0
22522,104821.0,22523,20000.0,2,2,1,6,2,2,2,2,2,2,3188.0,1600.0,3570.0,801.0,901.0,1.0,0
22523,14384.0,22524,280000.0,2,1,2,6,-1,2,-1,-1,-1,-1,0.0,4689.0,2300.0,1725.0,803.0,129.0,1
22524,218669.0,22525,190000.0,2,1,2,5,0,0,0,0,0,0,2151.0,1910.0,1558.0,1269.0,2209.0,123347.0,0
22525,25266.0,22526,500000.0,2,2,1,6,-1,-1,-1,-1,-1,-1,1468.0,3766.0,580.0,8120.0,1821.0,979.0,0
22526,4130.0,22527,250000.0,2,4,1,4,-2,-2,-2,-2,-2,-2,1304.0,830.0,2054.0,0.0,0.0,0.0,0
22527,16710.0,22528,120000.0,2,3,2,4,-1,0,0,-1,-1,-1,2327.0,1083.0,500.0,350.0,700.0,500.0,0
22528,1492.0,22529,20000.0,2,3,2,6,-2,-2,-2,-2,-2,-2,1492.0,0.0,0.0,0.0,0.0,0.0,0
22529,297603.0,22530,210000.0,2,1,1,5,1,2,2,2,0,0,0.0,20012.0,24.0,33.0,0.0,223.0,0
22530,627599.0,22531,220000.0,2,5,2,4,0,0,0,0,0,0,5000.0,6000.0,5000.0,3649.0,3580.0,4000.0,0
22531,106108.0,22532,30000.0,2,3,1,3,0,0,0,0,0,0,1600.0,1600.0,2000.0,1000.0,1000.0,1000.0,0
22532,877977.0,22533,340000.0,2,2,1,4,0,0,0,0,-1,-1,11000.0,10005.0,5336.0,5036.0,38592.0,4448.0,0
22533,50874.0,22534,180000.0,2,1,1,6,0,0,0,0,0,0,2000.0,2000.0,2000.0,500.0,1100.0,0.0,0
22534,5432.0,22535,40000.0,2,1,1,5,-1,-1,-1,-1,-1,0,776.0,776.0,776.0,1552.0,0.0,1459.0,1
22535,94515.0,22536,20000.0,2,2,1,6,0,0,0,0,0,0,1400.0,2000.0,1500.0,1000.0,1000.0,2000.0,0
22536,655656.0,22537,130000.0,2,2,1,4,2,2,2,2,2,2,5500.0,5400.0,4100.0,0.0,8500.0,0.0,1
22537,217927.0,22538,50000.0,2,2,1,5,0,0,0,0,0,0,2200.0,2100.0,2228.0,1000.0,500.0,1150.0,1
22538,60049.0,22539,300000.0,2,1,1,7,-1,-1,-1,2,-1,-1,2765.0,28773.0,0.0,856.0,6781.0,8462.0,0
22539,255108.0,22540,140000.0,2,2,2,6,0,0,0,0,0,0,22400.0,2000.0,2000.0,900.0,2000.0,10000.0,0
22540,117626.0,22541,260000.0,2,2,1,4,0,0,0,2,2,2,3000.0,2934.0,0.0,8000.0,0.0,2000.0,0
22541,503027.0,22542,100000.0,2,2,1,4,0,0,0,0,0,0,3315.0,3664.0,3157.0,2572.0,3048.0,2680.0,0
22542,62368.0,22543,130000.0,2,2,2,5,2,0,0,2,0,0,1165.0,3000.0,0.0,500.0,500.0,2700.0,1
22543,665.0,22544,200000.0,2,2,2,4,1,-2,-2,-2,-2,-1,0.0,0.0,0.0,0.0,665.0,0.0,1
22544,8035.0,22545,200000.0,2,1,1,4,-1,-1,-1,-1,-1,-1,0.0,2080.0,3567.0,0.0,1731.0,1081.0,1
22545,16127.0,22546,200000.0,2,1,2,7,1,-1,-1,-1,-1,-1,6372.0,2182.0,6605.0,970.0,0.0,0.0,0
22546,71516.0,22547,180000.0,2,1,2,7,0,0,0,0,0,-1,4579.0,5000.0,2000.0,4110.0,4441.0,3549.0,0
22547,5183.0,22548,360000.0,2,2,1,6,-2,-2,-2,-2,-2,-2,0.0,3240.0,1943.0,0.0,0.0,0.0,1
22548,132086.0,22549,420000.0,2,1,2,6,-1,-1,-1,0,0,-1,8967.0,33661.0,3005.0,3000.0,40060.0,5000.0,0
22549,5754.0,22550,180000.0,2,1,1,6,-1,-1,-1,2,-1,-1,0.0,1000.0,0.0,2000.0,0.0,5000.0,0
22550,192440.0,22551,50000.0,2,3,1,6,3,2,2,2,0,0,0.0,3511.0,0.0,1045.0,1066.0,1134.0,0
22551,3755.0,22552,120000.0,2,1,1,6,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,1
22552,311176.0,22553,80000.0,2,3,1,6,0,0,0,0,0,0,1966.0,2055.0,1720.0,1458.0,1475.0,1587.0,0
22553,0.0,22554,180000.0,2,1,1,5,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0
22554,110861.0,22555,20000.0,2,2,1,7,0,0,2,0,0,2,2900.0,0.0,1400.0,1700.0,1100.0,600.0,1
22555,807106.0,22556,180000.0,2,4,1,7,0,0,0,0,0,0,6400.0,6400.0,7000.0,5000.0,5000.0,5000.0,0
22556,17041.0,22557,230000.0,2,2,1,6,-2,-1,-1,-1,-1,-1,1401.0,1635.0,4180.0,2667.0,3915.0,2091.0,0
22557,240996.0,22558,80000.0,2,2,1,4,0,0,0,0,-2,-2,4000.0,4000.0,0.0,0.0,0.0,0.0,0
